Date,Close,High,Low,Open,Volume,MA_10,MA_50,Returns
2021-07-14,949.1550903320312,958.6420731903104,946.9937689554592,955.6844881859736,8532544,957.6023864746094,951.6941638183594,-0.006524718539580254
2021-07-15,947.4943237304688,953.2502049164672,945.7425076403308,953.2502049164672,9448356,956.8925720214844,953.2313818359376,-0.0017497315438529393
2021-07-16,961.1674194335938,962.2367066615388,949.8831264283724,949.951367281346,8828185,956.1349853515625,954.9432141113281,0.014430794317892515
2021-07-19,955.0474853515624,966.4455126172754,951.9989126340372,955.525231478772,8354449,953.8030456542969,956.5258471679688,-0.006367188440113525
2021-07-20,952.7041625976562,959.1653798198788,948.245098287798,955.2977362314512,6741464,952.3925048828125,958.1119445800781,-0.002453619102555482
2021-07-22,964.9439697265624,966.4000152300578,954.683470529445,964.1704530749702,7972397,952.8770874023437,959.8798107910156,0.012847437441160015
2021-07-23,958.1188354492188,971.2004383163172,956.4580071605648,971.2004383163172,9937030,953.4731628417969,961.692548828125,-0.0070730886885356226
2021-07-26,944.99169921875,965.0804452589716,942.3753787545852,959.1653356602168,12389668,953.7302368164062,963.0237353515626,-0.013700947883269698
2021-07-27,935.0496826171876,948.1085383406383,929.1345728588084,944.9689777697636,10824523,952.4061401367187,963.9470495605469,-0.010520744901549639
2021-07-28,927.0187377929688,936.414732655119,917.4179602018662,936.414732655119,12897848,949.569140625,964.4594506835938,-0.008588789423189191
2021-07-29,934.25341796875,943.8769425785124,929.7715466212894,934.5946824013536,13765738,948.0789733886719,965.0340209960938,0.007804243734064631
2021-07-30,926.0859985351562,940.9421040230186,924.1748936428288,936.4147387774316,11350608,945.9381408691406,965.5508935546875,-0.008742188443207732
2021-08-02,943.012451171875,946.1520117827724,928.7478263645152,934.7312372274596,10925104,944.1226440429688,966.2507678222656,0.018277409078090168
2021-08-03,949.9513549804688,951.430147484226,939.2358562430207,950.9751482931742,11817299,943.6130310058594,967.2426794433594,0.007358231378568503
2021-08-04,957.2316284179688,961.8954756587328,949.6101358514544,952.9772263092808,13169800,944.0657775878906,968.5842395019531,0.007663838152691227
2021-08-05,971.1094360351562,980.4598768953388,957.4590392491626,962.0318984025092,21252078,944.68232421875,970.1407836914062,0.014497857368256373
2021-08-06,950.5429077148438,976.8880893431024,945.8562535112904,969.1528622918456,16620987,943.9247314453125,971.2311328125,-0.021178383771330078
2021-08-09,945.128173828125,950.8841149123824,940.2822912594686,946.8799898333924,7494143,943.93837890625,971.1367407226562,-0.005696464454967187
2021-08-10,950.0877685546876,961.4403616289128,943.5811181110124,947.3349664779624,11919198,945.4421875,970.5475451660157,0.005247536645187845
2021-08-11,963.39697265625,964.6254885296094,947.9720727670094,954.1374592617028,9184963,949.0800109863281,970.1465417480468,0.01400839432109402
2021-08-12,960.3029174804688,967.4466034758628,957.800331624984,966.8550623942888,8137612,951.6849609375,969.3902893066406,-0.003211609817758143
2021-08-13,976.2965087890624,978.2303606065248,959.5975996548036,963.3969420853272,12780901,956.7060119628907,968.8777319335937,0.016654735727092973
2021-08-16,988.9686889648438,1002.3915570002542,968.3338937913884,977.980166029482,21935444,961.3016357421875,968.7922814941406,0.012979847886068097
2021-08-17,984.7597045898438,994.2921805714813,977.2975018360072,986.8527849435736,12658169,964.782470703125,968.2880212402343,-0.004255932894503989
2021-08-18,988.5818481445312,995.0202580244994,979.4588769168306,989.196136150576,10075860,967.9174926757812,967.9762805175782,0.003881295646920746
2021-08-20,977.4796142578124,988.2861007519195,972.3607078932538,975.09076320503,9426282,968.5545104980469,967.8016137695313,-0.011230465041975668
2021-08-23,983.8953247070312,989.1962069315948,970.222180185028,989.1962069315948,9854395,971.8897521972656,967.6827111816406,0.0065635235309640105
2021-08-24,993.6098022460938,997.3863978639248,980.8239096504692,985.123805492856,11864472,976.7379150390625,967.4147106933593,0.00987348683860767
2021-08-25,1002.20947265625,1010.1267354530132,991.9717199859176,994.383318017174,13380559,981.9500854492187,967.0297717285156,0.008654977427473343
2021-08-26,1014.881591796875,1021.4565439234876,1003.3015280719944,1004.666585861122,18589616,987.0985473632812,966.8518640136718,0.012644182165868934
2021-08-27,1013.4937133789062,1020.4782304762028,1008.3293734966592,1017.8618498448702,10480636,992.417626953125,966.9956469726562,-0.0013675274329406628
2021-08-30,1032.990966796875,1035.5391065503322,1017.7708505413505,1023.7770080256,14027062,998.0870727539062,967.49251953125,0.019237665868657938
2021-08-31,1027.4854736328125,1039.1337183154053,1020.2507393885752,1036.016904489164,26485463,1001.9387512207031,967.7882788085938,-0.0053296624472274345
2021-09-01,1031.5577392578125,1043.2970916409213,1029.6922485674477,1034.242360892605,11145486,1006.6185546875,968.0599206542969,0.003963331579377005
2021-09-02,1043.979736328125,1050.0768827059892,1026.0522484508815,1026.0522484508815,9956770,1012.1583435058594,968.6846557617188,0.012041979423517146
2021-09-03,1086.7962646484375,1089.753849755498,1047.6652497127798,1051.0777738490865,30664428,1023.0900085449218,970.3513659667968,0.0410127963507283
2021-09-06,1103.6773681640625,1128.4300252290316,1097.489113632132,1097.9441730557703,33641710,1035.068212890625,972.8275463867187,0.015532905351939075
2021-09-07,1110.638916015625,1118.4195769224002,1097.4890117544835,1105.6792381399396,17349882,1046.7711242675782,975.8893237304687,0.006307593190157501
2021-09-08,1106.29345703125,1116.5995103115172,1095.054658449374,1115.689511959844,14301651,1057.1795227050782,979.0320910644531,-0.003912575835145593
2021-09-09,1103.6773681640625,1109.2512142438177,1099.354724879374,1104.723848377905,8963249,1066.059100341797,982.1061572265625,-0.002364733200364233
2021-09-13,1079.083740234375,1107.0441939852174,1077.4912130774987,1107.0441939852174,16311160,1072.6181030273438,984.48041015625,-0.022283348956043447
2021-09-14,1077.6732177734375,1089.2987144742633,1076.5583765209813,1080.6535496243034,8908356,1077.086328125,986.9420251464844,-0.0013071482854807304
2021-09-15,1082.1551513671875,1090.09504087413,1077.6960268089388,1077.6960268089388,9071075,1082.5532958984375,989.2102624511718,0.00415889856018703
2021-09-16,1104.8602294921875,1108.7505599524602,1077.0135078740498,1083.633953919053,13448882,1089.883544921875,991.7401293945312,0.020981351977407803
2021-09-17,1087.7288818359375,1117.441211114052,1080.9264609621353,1112.9593400786748,34882133,1094.2584594726563,994.158515625,-0.015505443312158862
2021-09-20,1089.4581298828125,1100.3783514488218,1078.3785593037169,1079.3340516110384,11779819,1094.5246459960938,996.7457153320313,0.001589778552129939
2021-09-21,1094.16748046875,1099.5820973964808,1084.7486779581968,1094.3039621775245,9915736,1093.5736572265625,999.5859033203125,0.004322654039438989
2021-09-22,1105.90673828125,1111.1392587944545,1091.2325487612284,1095.6689260415033,10995912,1093.100439453125,1002.8556188964844,0.010728940516008478
2021-09-23,1132.9344482421875,1136.1649964932392,1112.731907489886,1113.596411926489,15748397,1095.7645385742187,1006.5484948730468,0.024439411593551563
2021-09-24,1129.6583251953125,1140.009872555042,1124.7897556991463,1139.1453680882423,15192163,1098.3626342773437,1010.03388671875,-0.0028917145665030564
2021-09-27,1148.655029296875,1151.134928281977,1126.2912870102596,1131.6149158288963,15373834,1105.3197631835938,1014.0238854980469,0.01681632727159177
2021-09-28,1159.393310546875,1167.0602357363134,1143.3540640558012,1153.0003348281084,18035258,1113.4917724609375,1018.261865234375,0.009348569392999773
2021-09-29,1150.2022705078125,1169.380959813766,1146.6531442405346,1169.380959813766,9719875,1120.296484375,1022.0425622558594,-0.007927456502855978
2021-09-30,1146.2889404296875,1153.273457399079,1137.6892697076169,1148.9053210131074,13590654,1124.43935546875,1025.8673913574219,-0.0034022972988891897
2021-10-01,1148.3138427734375,1155.6395643825465,1135.2550471541776,1138.417354693103,8958928,1130.4978515625,1029.7795849609374,0.0017664851088861067
2021-10-04,1163.078857421875,1171.5875396173385,1154.3880792936034,1161.6455590320454,10918552,1137.8599243164062,1033.7422827148437,0.01285799587051617
2021-10-05,1187.2174072265625,1188.4914771861918,1159.0748554855732,1162.6012346483487,13533634,1147.1649169921875,1038.3242541503905,0.020754009627682368
2021-10-06,1164.762451171875,1192.108616460151,1160.7811333493105,1192.108616460151,10258881,1153.05048828125,1042.719669189453,-0.018913937681510395
2021-10-07,1170.472900390625,1182.4624681330135,1168.334326130549,1180.7560859021985,6336665,1156.8043334960937,1047.4281335449218,0.004902672826553323
2021-10-08,1215.4510498046875,1221.4344612360428,1174.6136499701672,1176.319912141792,15772493,1165.3836059570312,1053.1967797851562,0.03842733086691008
2021-10-11,1206.9876708984375,1237.632749168865,1203.666134554231,1229.1695592932124,14768666,1171.2168701171875,1058.65146484375,-0.006963158991561191
2021-10-12,1213.8809814453125,1220.7972576970285,1201.800425485858,1203.5068077762007,6682011,1176.6656372070313,1064.4073645019532,0.0057111689813234
2021-10-13,1226.2347412109375,1237.405299921744,1214.5636292034492,1218.977260003142,9959762,1184.2688842773437,1070.0718103027343,0.010177076628151704
2021-10-14,1228.7144775390625,1236.47251177523,1222.7083196035724,1228.69173058792,8623469,1192.5114379882812,1075.6470727539063,0.0020222362364943347
2021-10-18,1231.9906005859375,1249.0079672854492,1211.3784935963072,1214.24509076485,13594479,1200.8791137695312,1081.1422521972656,0.00266630133099488
2021-10-19,1243.0245361328125,1251.897290898018,1232.1725560059265,1239.3616754056989,8833409,1208.873681640625,1086.5805541992188,0.008956184845588355
2021-10-20,1228.7144775390625,1247.9842743668398,1224.6649184645307,1247.9842743668398,12710570,1213.023388671875,1092.143985595703,-0.011512289723797586
2021-10-21,1193.26904296875,1241.2728114223185,1184.487275783306,1240.999848015025,20831669,1215.8740478515624,1097.1068029785156,-0.028847576241882167
2021-10-22,1195.49853515625,1212.5615152599455,1188.2638017444342,1192.13138489237,11027475,1218.376611328125,1102.0150183105468,0.00186839020138585
2021-10-25,1183.850341796875,1219.4323525860243,1169.3809932455636,1219.4323525860243,17198417,1215.2165405273438,1106.4240856933593,-0.009743377358344185
2021-10-26,1210.8096923828125,1214.3815653473446,1184.464511564794,1190.8119938799573,9750178,1215.5987426757813,1111.4342211914063,0.022772600246934838
2021-10-27,1195.49853515625,1217.9761316670556,1192.1086379430944,1206.6918395131022,9896298,1213.760498046875,1115.81826171875,-0.012645387068574654
2021-10-28,1182.39404296875,1200.298779292571,1178.708556028044,1192.1313011797697,9886181,1209.3764282226562,1119.686768798828,-0.01096152927179228
2021-10-29,1154.0242919921875,1181.2794715076984,1138.303621720808,1181.2794715076984,14233025,1201.9074096679688,1123.072060546875,-0.02399348266786916
2021-11-01,1154.729736328125,1163.0109514346836,1134.845649078283,1154.0244604038087,15481114,1194.1813232421875,1126.395018310547,0.0006112907161770487
2021-11-02,1137.89404296875,1159.3706543132414,1135.3687704240997,1158.005596587504,10569130,1183.6682739257812,1129.6033068847655,-0.014579769473080373
2021-11-03,1130.06787109375,1146.6302984409235,1119.7845647630193,1140.2828162204378,11989430,1173.80361328125,1132.5267578125,-0.006877768561457276
2021-11-04,1137.0067138671875,1139.7595760808606,1132.9799021702054,1134.3220924997154,1705656,1168.1773803710937,1135.3946960449218,0.0061402000277395175
2021-11-08,1138.4173583984375,1146.63033145871,1117.6915164906068,1146.3572476973711,20337183,1162.4692626953124,1138.1188537597657,0.0012406650849510203
2021-11-09,1147.40380859375,1150.6798507830365,1131.637644937905,1139.805123815544,15682497,1158.824609375,1140.769298095703,0.007893809883534164
2021-11-10,1160.235107421875,1163.920714976533,1139.1908094185892,1145.1287260147478,10253470,1153.7671508789062,1143.7041259765624,0.0111828971910517
2021-11-11,1162.35107421875,1169.6084350981216,1153.7057882040397,1155.7533749476677,10722478,1150.4524047851562,1146.291328125,0.0018237396742604162
2021-11-12,1179.8916015625,1182.462488249801,1163.4656563781518,1166.1502778119302,8712341,1150.2021606445312,1149.3394506835937,0.015090558896363904
2021-11-15,1172.929931640625,1184.0322480185664,1169.3808058406628,1183.031141558392,4803269,1152.092724609375,1152.16689453125,-0.005900262289057601
2021-11-16,1145.6748046875,1171.6559135252794,1135.255016670807,1170.3136027722971,11337581,1151.1872314453126,1154.2007958984375,-0.023236790380992467
2021-11-17,1121.149658203125,1137.0523041547756,1119.7846004549367,1137.0523041547756,10202029,1149.51279296875,1154.8878637695314,-0.02140672587372172
2021-11-18,1125.3812255859375,1132.5249718442826,1114.8022082606076,1119.3295736996563,8505625,1149.0441284179688,1155.3219409179687,0.0037743109065335734
2021-11-22,1075.5347900390625,1114.3246032878988,1069.7333541956211,1108.4549265855226,24124307,1142.8969360351562,1154.6198583984376,-0.04429293328660433
2021-11-23,1085.5904541015625,1092.597718814344,1050.6228528101806,1061.5658216102945,25326999,1137.6142456054688,1154.2057983398438,0.009349454946161906
2021-11-24,1069.915283203125,1096.5334264323562,1066.3434103717225,1082.9285842980569,16820296,1129.8653930664063,1153.530556640625,-0.014439304287555021
2021-11-25,1134.3221435546875,1138.4400635861748,1072.5315589664726,1079.7435455818988,42401936,1127.2740966796875,1154.6353247070313,0.060198093589934
2021-11-26,1097.761962890625,1127.33768989774,1092.7112978197426,1122.8785658449294,15763138,1120.815185546875,1155.037099609375,-0.032230862168917795
2021-11-29,1110.9117431640625,1137.530005740277,1091.6192015688714,1109.8197692785918,24325354,1113.9171997070312,1155.6122314453125,0.011978717352176815
2021-11-30,1094.48583984375,1126.56421376736,1086.9553960411952,1122.9695939867834,32172299,1106.0727905273438,1155.4047436523438,-0.014785966051208299
2021-12-01,1122.5147705078125,1125.699825172228,1103.4496957163708,1107.044315866843,10104610,1103.756787109375,1156.1004614257813,0.025609221831562445
2021-12-02,1129.7265625,1135.800961053092,1120.0575440347766,1123.7431517479451,12720411,1104.6144775390626,1156.905830078125,0.006424674473481495
2021-12-03,1095.78271484375,1136.8475802217874,1092.028866217897,1136.8020863205188,19222481,1101.6546264648437,1156.938134765625,-0.030046073787213468
2021-12-06,1075.011474609375,1103.4042449873536,1072.5316957069635,1099.3091917377635,10332254,1101.602294921875,1156.3202294921875,-0.018955619533875256
2021-12-07,1083.7703857421875,1093.8488493527543,1073.8284038337267,1081.1768723394634,11235122,1101.4202880859375,1155.3369482421874,0.008147737340194583
2021-12-08,1100.264404296875,1106.498030573748,1094.895282355384,1102.9945193384742,8744178,1104.4552001953125,1154.7490698242189,0.015219108006343962
2021-12-09,1117.71435546875,1126.1093048249602,1103.404235637729,1107.9543482561612,13213547,1102.7944213867188,1154.1302563476563,0.015859779798135243
2021-12-10,1118.851806640625,1122.0596079618992,1105.8383850496557,1110.343003210938,8364414,1104.9034057617187,1153.3194262695313,0.0010176581935354978
2021-12-13,1096.419677734375,1125.7451889893634,1093.8487910647625,1125.4722255996962,12901733,1103.45419921875,1152.2437744140625,-0.020049240456252115
2021-12-14,1082.9967041015625,1094.758801309074,1079.9253848550902,1082.9284632609044,12991523,1102.3052856445313,1150.9779296875,-0.012242550827388898
2021-12-15,1079.8345947265625,1094.3039423247055,1074.3288697386265,1084.7486582787296,9366969,1098.0372680664063,1149.6083447265626,-0.002919777468411766
2021-12-16,1093.80322265625,1099.0813569765323,1077.7640971670985,1094.6222331236886,9761279,1094.4449340820313,1148.22283203125,0.012935895921379226
2021-12-17,1064.932861328125,1095.6689246022736,1055.6277943848347,1091.1415595298963,21049821,1091.3599487304687,1145.7771411132812,-0.026394474554586433
2021-12-20,1036.2218017578125,1054.649722259051,1022.4576084103484,1054.649722259051,14325846,1087.4809814453124,1143.206328125,-0.026960440993909818
2021-12-21,1051.646484375,1067.458141823185,1042.9785726603925,1051.6919782743073,12836561,1084.2685913085938,1140.8297998046876,0.014885502882704849
2021-12-22,1076.6038818359375,1079.2430094666254,1056.5379426212896,1057.8573860824,17658543,1081.9025390625,1138.0528564453125,0.023731736692649053
2021-12-23,1076.2171630859375,1082.9285964305648,1072.9411209146308,1080.1984810516549,9072401,1077.7528198242187,1135.4374462890626,-0.00035920244810982993
2021-12-24,1079.652587890625,1088.3887407376528,1063.6133400712515,1078.3785179602155,7886494,1073.8328979492187,1132.7528784179688,0.0031921297322901054
2021-12-27,1078.4921875,1082.0185663686743,1068.413724480792,1074.5336166000147,4017223,1072.0401489257813,1129.79802734375,-0.0010747905424763893
2021-12-28,1091.3009033203125,1094.2357415301187,1079.7663934022717,1080.926608302519,6374613,1072.8705688476562,1127.049755859375,0.011876503111259318
2021-12-29,1093.16650390625,1100.674201497558,1083.8841830224792,1087.9338625439975,15425312,1074.203759765625,1124.2732739257813,0.0017095198769296882
2021-12-30,1073.4189453125,1094.2812707813944,1067.276305271878,1092.02896140955,29333171,1072.16533203125,1120.881162109375,-0.018064547827970734
2021-12-31,1077.5367431640625,1084.703115610681,1073.828388538488,1079.7435583793856,9477290,1073.4257202148438,1117.857607421875,0.003836151643814789
2022-01-03,1093.7806396484375,1095.6462506930534,1075.4437086416906,1076.1034905748938,5421611,1079.1816040039062,1115.8678393554687,0.015075027916613415
2022-01-04,1118.465087890625,1119.7846517979926,1093.848914455948,1099.2636517956478,10847728,1085.8634643554688,1114.3271704101562,0.02256800618643373
2022-01-05,1123.6976318359375,1127.0647821675334,1107.021469888781,1120.2396140596422,11643813,1090.5728393554687,1113.1241162109375,0.0046783256821907315
2022-01-06,1099.53662109375,1116.5996031111947,1096.123976548564,1115.3255331004264,14447422,1092.90478515625,1110.8986547851562,-0.021501345253092996
2022-01-07,1108.4093017578125,1118.4422714413886,1097.2842377517782,1106.111498715673,13112115,1095.7804565429688,1109.1568701171875,0.008069472624965046
2022-01-10,1109.3193359375,1117.9646215781718,1099.3318598320666,1115.6895654128748,9246731,1098.8631713867187,1107.6953759765624,0.0008210271947775016
2022-01-11,1117.3048095703125,1126.1319502273575,1107.9542483452858,1108.409307707792,16205164,1101.4635620117188,1106.960986328125,0.0071985346095710945
2022-01-12,1147.1307373046875,1148.8826135216357,1121.6045672988505,1124.4711644227357,14800442,1106.8599853515625,1106.8090063476564,0.026694530873670352
2022-01-13,1153.592041015625,1156.1856749337926,1141.3522552982324,1147.19918473575,11856712,1114.877294921875,1107.1229663085937,0.00563257831109909
2022-01-14,1155.275634765625,1168.1524563628825,1149.292223210376,1153.4556377921065,19930176,1122.6511840820312,1107.6271215820314,0.001459435996557179
2022-01-17,1161.3043212890625,1167.1057561240766,1154.3654186486065,1154.82047798332,8036453,1129.4035522460938,1108.1130737304688,0.005218396668307257
2022-01-18,1147.4493408203125,1165.9000062324892,1144.6964783846606,1162.4419883292344,6215029,1132.3019775390626,1108.2937133789062,-0.011930533809924038
2022-01-19,1147.3582763671875,1156.6404758295853,1141.6250823732196,1151.1803655784236,9755485,1134.6680419921875,1108.292802734375,-7.93625041954904e-05
2022-01-20,1127.26953125,1142.0574560089742,1117.054465620327,1137.5528377304774,16494486,1137.4413330078125,1107.6334912109376,-0.017508694128910873
2022-01-21,1127.4515380859375,1138.5538554378695,1115.6895591579548,1115.6895591579548,13338594,1139.345556640625,1106.9355004882811,0.00016145813480439308
2022-01-24,1081.97314453125,1139.6914253053906,1071.5988501296624,1126.1547030087693,21868937,1136.6109375,1104.9771313476563,-0.04033733780867932
2022-01-25,1079.8572998046875,1086.8644436444313,1048.802657948011,1069.0734401117095,24510205,1132.8661865234376,1103.1156787109376,-0.001955542738982796
2022-01-27,1063.863525390625,1072.0537511885557,1051.5554999211186,1062.9080331478983,20020431,1124.5394653320313,1101.479453125,-0.014811007358986439
2022-01-28,1062.8397216796875,1081.0629157010064,1059.4499449788068,1076.103358864866,14667727,1115.4642333984375,1100.3132543945312,-0.0009623449686007035
2022-01-31,1085.9317626953125,1094.9409997464795,1072.0993294430996,1073.91944662709,12143683,1108.5298461914062,1099.5242651367187,0.021726738796637113
2022-02-01,1082.3370361328125,1101.4019884840088,1067.958677458383,1095.668914786197,13200509,1100.6331176757812,1099.6603100585937,-0.0033102692876187945
2022-02-02,1084.5439453125,1095.2139504085303,1080.6991087798986,1095.2139504085303,10017691,1094.342578125,1099.6393798828126,0.0020390221400652386
2022-02-03,1070.5294189453125,1092.6885576552872,1068.0041465713057,1088.3886622160464,9572839,1086.6596923828124,1099.6516625976562,-0.012922045646706737
2022-02-04,1060.76953125,1068.573059435484,1056.1284310635565,1065.183161923649,11061241,1080.0096923828125,1098.1806103515626,-0.00911687948279638
2022-02-07,1054.308349609375,1072.372315976767,1048.8026250078512,1065.638135750538,10714467,1072.6953735351562,1097.3115380859374,-0.0060910324535916605
2022-02-08,1072.031005859375,1073.8283759531455,1051.077695211511,1060.4737500675897,12060849,1071.7011596679688,1096.5339233398438,0.016809746651979207
2022-02-09,1084.521240234375,1086.2047554004216,1072.918489334838,1078.9017802245178,11486225,1072.1675537109375,1096.3346313476563,0.011651001050093202
2022-02-10,1083.406494140625,1090.0723137940836,1076.1490130370194,1090.0723137940836,12464491,1074.1218505859374,1095.5524658203126,-0.0010278693052697685
2022-02-11,1081.29052734375,1084.9761347999724,1066.593591416207,1079.857228868873,15943370,1075.9669311523437,1094.5837451171874,-0.0019530682235326946
2022-02-14,1064.068359375,1071.5305623649283,1052.4427424947037,1064.8418760134352,10719633,1073.7805908203125,1093.9494580078126,-0.015927419627967287
2022-02-15,1100.1962890625,1102.903657466319,1062.77153947328,1069.824176996969,11212671,1075.5665161132813,1094.453154296875,0.0339526397615284
2022-02-16,1097.9212646484375,1107.0442358991004,1090.1860980638264,1105.6791781831728,10392840,1076.904248046875,1094.736171875,-0.0020678350187866013
2022-02-17,1111.82177734375,1117.0089242641511,1096.5789142269996,1101.1745201113265,12853252,1081.0334838867188,1094.9673193359374,0.01266075550487078
2022-02-18,1103.1312255859375,1117.6915612787002,1101.1973736454247,1112.2314504381943,6775458,1085.2696533203125,1094.6756567382813,-0.007816497153505186
2022-02-21,1091.9832763671875,1109.0917498883975,1085.0216268966433,1097.488880416598,11107193,1089.0371459960938,1094.1382861328125,-0.010105732627438524
2022-02-22,1087.023681640625,1090.1633625619224,1067.9814753307442,1070.5977356852184,13494914,1090.5364135742188,1093.9503662109375,-0.004541822969177822
2022-02-23,1080.2213134765625,1095.0092390254035,1077.468571284383,1092.5294602510214,7310110,1090.1064208984376,1093.8948583984375,-0.006257792060055056
2022-02-24,1026.3931884765625,1064.6825598160908,1020.7738499237836,1048.8025425531248,24846650,1084.4050903320312,1092.8260302734375,-0.049830645191364265
2022-02-25,1039.224853515625,1050.1450756675365,1035.7212210618118,1037.4729771115954,14570089,1080.1985229492188,1091.734462890625,0.012501705178020517
2022-02-28,1073.62353515625,1077.1726610969984,1020.5919703644312,1020.5919703644312,21297446,1081.1540405273438,1091.9082763671875,0.033100326194332785
2022-03-02,1091.3692626953125,1092.484104167106,1059.8141821293812,1062.2029733991817,21471786,1080.271337890625,1093.0112255859376,0.016528817558456144
2022-03-03,1082.1551513671875,1098.785820478749,1078.4013026500006,1092.0288927878123,10186748,1078.6947265625,1093.6213989257812,-0.00844270737969044
2022-03-04,1058.1531982421875,1075.7848524224223,1055.787154408625,1070.643199306108,10805667,1073.3278686523438,1093.2523852539061,-0.022179770705407664
2022-03-07,1019.0223388671876,1052.033463439196,1011.0368344234096,1036.835971312155,17983310,1064.9169799804688,1092.1084887695313,-0.036980334643418766
2022-03-08,1017.1792602539062,1021.9569618832056,991.9261157388216,1006.258979918272,21289374,1057.4365783691405,1090.8590222167968,-0.0018086734146871564
2022-03-09,1071.143798828125,1077.01347494328,1016.565078233395,1017.406956117863,20414228,1055.8485900878907,1090.7120544433594,0.0530531251303219
2022-03-10,1088.50244140625,1094.3038764083778,1073.8283721325647,1092.028820377732,17980493,1056.6767028808595,1090.6560852050782,0.0162057070181576
2022-03-11,1091.64208984375,1097.0340801861346,1081.1313132856126,1081.1313132856126,12257423,1063.201593017578,1090.6255969238282,0.0028843742724580235
2022-03-14,1100.605712890625,1103.1311056498985,1080.1984500463022,1086.06812572994,8340678,1069.3396789550782,1091.1693322753906,0.008211137267671642
2022-03-15,1075.398193359375,1104.7464533796308,1065.1148867530296,1104.7464533796308,15925769,1069.5171447753905,1091.1265612792968,-0.022903315180006767
2022-03-16,1093.5531005859375,1095.6234340578644,1081.609026403429,1083.8385885222203,11149828,1069.735528564453,1091.1220104980468,0.016882032477522957
2022-03-17,1129.2034912109375,1136.3471174672695,1098.8996160284655,1106.9306141386928,21422098,1074.440362548828,1091.3367785644532,0.032600511676934785
2022-03-21,1122.6966552734375,1130.249846191458,1109.7743416930666,1112.0493977484434,11999466,1080.894708251953,1091.3167590332032,-0.005762323609646458
2022-03-22,1151.703857421875,1153.4328665457272,1116.417676927256,1119.3751418583722,22557065,1094.162860107422,1092.3601037597657,0.025837078976041594
2022-03-23,1155.366455078125,1167.0375661035232,1147.9953600851836,1147.9953600851836,15462187,1107.9815795898437,1093.2992468261718,0.0031801557602220143
2022-03-24,1173.3167724609375,1175.8194185614975,1142.0802732954487,1142.0802732954487,13168266,1118.198876953125,1094.5791955566406,0.015536470964615967
2022-03-25,1181.1429443359375,1190.3114093068612,1172.5659000566366,1175.0685459381182,14222488,1127.4629272460938,1095.855958251953,0.006670126992717629
2022-03-28,1193.0189208984375,1196.5679268909803,1176.88868384816,1187.581436439095,9891424,1137.6006103515624,1096.7737219238281,0.010054648016525114
2022-03-29,1193.2918701171875,1200.321761515582,1186.3984604316122,1200.321761515582,8684065,1146.8692260742187,1097.5677185058594,0.00022878867549258608
2022-03-30,1216.2244873046875,1223.0724028520565,1190.8120505919685,1201.1863453712592,15811550,1160.95185546875,1098.7866955566406,0.019217944713934898
2022-03-31,1198.8428955078125,1214.7456618708436,1196.0446595036312,1212.584340487485,13223718,1171.4808349609375,1099.5374670410156,-0.01429143384162157
2022-04-01,1208.4437255859375,1212.675380732678,1193.041632181676,1199.4117414992725,7922880,1179.4048583984375,1100.7573547363281,0.00800841387482909
2022-04-04,1212.0155029296875,1217.157156093152,1201.9825334062043,1208.2616544203254,7929162,1188.3367431640625,1102.050499267578,0.00295568363517984
2022-04-05,1194.88427734375,1214.8366019261357,1192.4499926471442,1206.2823045318924,13149870,1192.65478515625,1103.402794189453,-0.014134493778774182
2022-04-06,1191.69921875,1198.7291094168588,1177.1616311168914,1177.1616311168914,12257215,1196.2880615234376,1104.6877478027343,-0.0026655791310857824
2022-04-07,1170.677734375,1185.7613700217532,1168.015859682402,1180.8016922079776,15496499,1196.0241577148438,1106.4618395996094,-0.017639924608702784
2022-04-08,1190.15234375,1194.40674604813,1164.8308932448697,1164.8308932448697,15152495,1196.92509765625,1108.6677404785157,0.016635329094558227
2022-04-11,1187.67236328125,1200.5719293490686,1175.2959770389286,1183.0311432189874,9254209,1196.3904418945312,1111.1439172363282,-0.0020837504389865646
2022-04-12,1165.30859375,1184.2143186613282,1162.737706900729,1177.116066491659,13217742,1193.5921142578125,1113.1932946777345,-0.018829914901332123
2022-04-13,1161.0313720703125,1179.664132404293,1158.2330158892628,1171.4284128604863,10354235,1188.072802734375,1114.6952868652343,-0.0036704626590998712
2022-04-18,1157.4822998046875,1164.7397805103374,1147.4493300930017,1152.545489452205,9974224,1183.9367431640626,1116.1981921386719,-0.0030568271891709964
2022-04-19,1201.5958251953125,1213.9722131143635,1160.7585471967582,1163.920854944009,26141820,1183.251953125,1118.539229736328,0.0381116198477236
2022-04-20,1236.9273681640625,1244.0028730390352,1205.3722941596611,1209.0124078704498,25072240,1185.7431396484376,1121.867188720703,0.029403849637216428
2022-04-21,1265.8890380859375,1269.0285988217172,1243.092861615674,1251.6926535659309,21708633,1192.8436157226563,1125.9695788574218,0.02341420415400952
2022-04-22,1255.287109375,1274.943602182277,1248.6439171934,1255.3326032722164,15054154,1199.2024047851562,1129.9891540527344,-0.008375085328938381
2022-04-25,1226.2574462890625,1255.1051538112451,1211.9928211860372,1247.825046254362,17063215,1204.7603759765625,1133.073682861328,-0.02312591507483197
2022-04-26,1262.9541015625,1271.7586153913803,1232.0360622414871,1233.0825422871724,12227666,1212.0405517578124,1136.6423400878907,0.029925734913569757
